,lsoa,lat,lon
14328,E01014329,53.03004,-2.16159
14329,E01014330,53.02898,-2.17127
14330,E01014331,53.0568,-2.16795
14331,E01014332,53.05727,-2.15867
14332,E01014333,53.06068,-2.17732
14333,E01014334,53.05699,-2.18052
14334,E01014335,53.06319,-2.15018
14335,E01014336,53.06344,-2.16889
14336,E01014337,53.07499,-2.17213
14337,E01014338,52.99521,-2.19861
14338,E01014339,52.99832,-2.18118
14339,E01014340,52.9964,-2.19007
14340,E01014341,52.99622,-2.20844
14341,E01014342,52.99092,-2.20269
14342,E01014343,52.98918,-2.18759
14343,E01014344,52.98442,-2.20314
14344,E01014345,53.00155,-2.18671
14345,E01014346,52.98379,-2.18934
14346,E01014347,52.97146,-2.17927
14347,E01014348,52.97123,-2.19806
14348,E01014349,52.96666,-2.19114
14349,E01014350,52.96796,-2.18266
14350,E01014351,52.96356,-2.17713
14351,E01014352,52.95617,-2.18361
14352,E01014353,52.97774,-2.19143
14353,E01014354,53.05827,-2.21794
14354,E01014355,53.06114,-2.20535
14355,E01014356,53.05256,-2.21224
14356,E01014357,53.07872,-2.21602
14357,E01014358,53.06995,-2.22772
14358,E01014359,53.06662,-2.20802
14359,E01014360,53.0693,-2.21497
14360,E01014361,53.06328,-2.21388
14361,E01014362,52.99503,-2.10894
14362,E01014363,52.99196,-2.09384
14363,E01014364,52.98591,-2.10693
14364,E01014365,52.98949,-2.09894
14365,E01014366,52.98401,-2.09311
14366,E01014367,52.97909,-2.0894
14367,E01014368,52.97824,-2.09723
14368,E01014369,52.99584,-2.09423
14369,E01014370,51.38324,-2.35959
14370,E01014371,51.38269,-2.35516
14371,E01014372,51.38664,-2.36254
14372,E01014373,51.40751,-2.3235
14373,E01014374,51.38838,-2.30721
14374,E01014375,51.41654,-2.37706
14375,E01014376,51.41015,-2.29534
14376,E01014377,51.3814,-2.31807
14377,E01014378,51.32668,-2.3561
14378,E01014379,51.34744,-2.42672
14379,E01014380,51.37777,-2.3326
14380,E01014381,51.38373,-2.34715
14381,E01014382,51.36634,-2.60909
14382,E01014383,51.33319,-2.66825
14383,E01014384,51.335,-2.59103
14384,E01014385,51.35118,-2.5481
14385,E01014386,51.33249,-2.54904
14386,E01014387,51.35909,-2.35868
14387,E01014388,51.36353,-2.33306
14388,E01014389,51.35949,-2.35067
14389,E01014390,51.36323,-2.35906
14390,E01014391,51.35192,-2.48631
14391,E01014392,51.38385,-2.49594
14392,E01014393,51.32297,-2.51195
14393,E01014394,51.30655,-2.52445
14394,E01014395,51.3972,-2.48794
14395,E01014396,51.41533,-2.48065
14396,E01014397,51.40602,-2.4916
14397,E01014398,51.40912,-2.47878
14398,E01014399,51.42041,-2.51486
14399,E01014400,51.4182,-2.50214
14400,E01014401,51.4134,-2.50778
14401,E01014402,51.40305,-2.51136
14402,E01014403,51.41123,-2.49951
14403,E01014404,51.40517,-2.50098
14404,E01014405,51.38648,-2.38362
14405,E01014406,51.38561,-2.37245
14406,E01014407,51.38176,-2.36559
14407,E01014408,51.38808,-2.3681
14408,E01014409,51.40025,-2.34859
14409,E01014410,51.39908,-2.35649
14410,E01014411,51.3997,-2.33676
14411,E01014412,51.39409,-2.36115
14412,E01014413,51.4001,-2.37398
14413,E01014414,51.39042,-2.36515
14414,E01014415,51.37261,-2.36518
14415,E01014416,51.36035,-2.37009
14416,E01014417,51.3681,-2.36679
14417,E01014418,51.3054,-2.60985
14418,E01014419,51.31734,-2.55674
14419,E01014420,51.29515,-2.47455
14420,E01014421,51.29244,-2.48505
14421,E01014422,51.29142,-2.49192
14422,E01014423,51.28772,-2.47858
14423,E01014424,51.27764,-2.4871
14424,E01014425,51.28175,-2.48919
14425,E01014426,51.28405,-2.49491
14426,E01014427,51.38346,-2.39176
14427,E01014428,51.38966,-2.3912
14428,E01014429,51.38556,-2.39817
14429,E01014430,51.3921,-2.40128
14430,E01014431,51.36096,-2.38131
14431,E01014432,51.35711,-2.37975
14432,E01014433,51.35362,-2.37742
14433,E01014434,51.36401,-2.38562
14434,E01014435,51.37676,-2.37736
14435,E01014436,51.3739,-2.37664
14436,E01014437,51.36948,-2.37697
14437,E01014438,51.36938,-2.38397
14438,E01014439,51.29899,-2.49722
14439,E01014440,51.3077,-2.50692
14440,E01014441,51.30947,-2.48364
14441,E01014442,51.31973,-2.41738
14442,E01014443,51.31917,-2.43294
14443,E01014444,51.30688,-2.42664
14444,E01014445,51.3129,-2.4316
14445,E01014446,51.37559,-2.54176
14446,E01014447,51.40322,-2.55485
14447,E01014448,51.2988,-2.45343
14448,E01014449,51.29477,-2.43701
14449,E01014450,51.29088,-2.42718
14450,E01014451,51.28401,-2.44831
14451,E01014452,51.41017,-2.45389
14452,E01014453,51.39684,-2.45676
14453,E01014454,51.3986,-2.47242
14454,E01014455,51.37026,-2.40282
14455,E01014456,51.36735,-2.39415
14456,E01014457,51.37335,-2.39027
14457,E01014458,51.3732,-2.40036
14458,E01014459,51.32405,-2.47548
14459,E01014460,51.32897,-2.48344
14460,E01014461,51.37663,-2.39496
14461,E01014462,51.37629,-2.40725
14462,E01014463,51.3821,-2.40592
14463,E01014464,51.38032,-2.39768
14464,E01014465,51.39532,-2.35305
14465,E01014466,51.39251,-2.35635
14466,E01014467,51.3927,-2.34675
14467,E01014468,51.38971,-2.35258
14468,E01014469,51.28659,-2.46626
14469,E01014470,51.28021,-2.46314
14470,E01014471,51.28907,-2.45653
14471,E01014472,51.28092,-2.47313
14472,E01014473,51.37683,-2.38395
14473,E01014474,51.37903,-2.38766
14474,E01014475,51.38156,-2.38049
14475,E01014476,51.37257,-2.3854
14476,E01014477,51.40328,-2.39792
14477,E01014478,51.40158,-2.3888
14478,E01014479,51.39435,-2.38237
14479,E01014480,51.39662,-2.39209
14480,E01014481,51.37706,-2.3639
14481,E01014482,51.36998,-2.34675
14482,E01014483,51.37609,-2.35444
14483,E01014484,51.37876,-2.37238
14484,E01014485,51.47068,-2.57428
14485,E01014486,51.46589,-2.5783
14486,E01014487,51.46975,-2.5883
14487,E01014488,51.4686,-2.58212
14488,E01014489,51.46605,-2.58727
14489,E01014490,51.46218,-2.58572
14490,E01014491,51.47312,-2.58071
14491,E01014492,51.48788,-2.67002
14492,E01014493,51.49033,-2.68274
14493,E01014494,51.48544,-2.68349
14494,E01014495,51.485,-2.67398
14495,E01014496,51.44239,-2.91473
14496,E01014497,51.49417,-2.66758
14497,E01014498,51.51736,-2.67218
14498,E01014499,51.49606,-2.69427
14499,E01014500,51.43279,-2.60862
14500,E01014501,51.43318,-2.62779
14501,E01014502,51.43338,-2.60206
14502,E01014503,51.43832,-2.60385
14503,E01014504,51.43687,-2.61155
14504,E01014505,51.43839,-2.60891
14505,E01014506,51.43459,-2.61854
14506,E01014507,51.48181,-2.58471
14507,E01014508,51.47872,-2.58687
14508,E01014509,51.47842,-2.57997
14509,E01014510,51.48466,-2.58165
14510,E01014511,51.47856,-2.59286
14511,E01014512,51.47612,-2.58874
14512,E01014513,51.48148,-2.5964
14513,E01014514,51.48285,-2.59019
14514,E01014515,51.4109,-2.62567
14515,E01014516,51.4065,-2.62538
14516,E01014517,51.40561,-2.63031
14517,E01014518,51.42812,-2.61034
14518,E01014519,51.42549,-2.61705
14519,E01014520,51.42286,-2.62815
14520,E01014521,51.41892,-2.61987
14521,E01014522,51.41508,-2.62517
14522,E01014523,51.44225,-2.54452
14523,E01014524,51.44103,-2.5382
14524,E01014525,51.43767,-2.54923
14525,E01014526,51.43506,-2.53166
14526,E01014527,51.43487,-2.54414
14527,E01014528,51.45127,-2.54799
14528,E01014529,51.45156,-2.54207
14529,E01014530,51.44943,-2.53912
14530,E01014531,51.44452,-2.56291
14531,E01014532,51.44278,-2.55306
14532,E01014533,51.43636,-2.556
14533,E01014534,51.43716,-2.56002
14534,E01014535,51.43254,-2.55157
14535,E01014536,51.42533,-2.53861
14536,E01014537,51.44651,-2.55286
14537,E01014538,51.46037,-2.6048
14538,E01014539,51.4625,-2.59629
14539,E01014540,51.45225,-2.59263
14540,E01014541,51.45959,-2.59189
14541,E01014542,51.45766,-2.60022
14542,E01014543,51.44993,-2.60714
14543,E01014544,51.45996,-2.62446
14544,E01014545,51.45946,-2.61866
14545,E01014546,51.45451,-2.61747
14546,E01014547,51.45386,-2.62309
14547,E01014548,51.45139,-2.62309
14548,E01014549,51.45164,-2.61172
14549,E01014550,51.44996,-2.61605
14550,E01014551,51.46038,-2.61131
14551,E01014552,51.46269,-2.61388
14552,E01014553,51.46643,-2.6137
14553,E01014554,51.45682,-2.6149
14554,E01014555,51.45489,-2.61181
14555,E01014556,51.46747,-2.61755
14556,E01014557,51.46438,-2.60088
14557,E01014558,51.46408,-2.60702
14558,E01014559,51.4701,-2.61092
14559,E01014560,51.4677,-2.60801
14560,E01014561,51.46781,-2.59901
14561,E01014562,51.46748,-2.60406
14562,E01014563,51.46688,-2.59393
14563,E01014564,51.46208,-2.56056
14564,E01014565,51.46084,-2.55772
14565,E01014566,51.45945,-2.55522
14566,E01014567,51.45521,-2.5579
14567,E01014568,51.46695,-2.56358
14568,E01014569,51.46887,-2.56044
14569,E01014570,51.46603,-2.55446
14570,E01014571,51.48051,-2.54248
14571,E01014572,51.47711,-2.53989
14572,E01014573,51.4767,-2.54775
14573,E01014574,51.47111,-2.55697
14574,E01014575,51.47606,-2.55491
14575,E01014576,51.46844,-2.54641
14576,E01014577,51.48395,-2.55298
14577,E01014578,51.43208,-2.58479
14578,E01014579,51.42578,-2.59928
14579,E01014580,51.41933,-2.59639
14580,E01014581,51.4218,-2.58823
14581,E01014582,51.42516,-2.59048
14582,E01014583,51.42309,-2.58066
14583,E01014584,51.42927,-2.59206
14584,E01014585,51.42778,-2.58245
14585,E01014586,51.49096,-2.52835
14586,E01014587,51.4889,-2.54134
14587,E01014588,51.48292,-2.53504
14588,E01014589,51.48763,-2.52045
14589,E01014590,51.48207,-2.52843
14590,E01014591,51.48677,-2.5161
14591,E01014592,51.48429,-2.5236
14592,E01014593,51.41144,-2.60016
14593,E01014594,51.41287,-2.60965
14594,E01014595,51.40816,-2.61581
14595,E01014596,51.40799,-2.60834
14596,E01014597,51.4045,-2.61587
14597,E01014598,51.41808,-2.60394
14598,E01014599,51.4188,-2.61196
14599,E01014600,51.41376,-2.61684
14600,E01014601,51.50932,-2.61391
14601,E01014602,51.51173,-2.62756
14602,E01014603,51.51074,-2.60591
14603,E01014604,51.50898,-2.63845
14604,E01014605,51.51041,-2.61987
14605,E01014606,51.50438,-2.62828
14606,E01014607,51.41535,-2.58265
14607,E01014608,51.4163,-2.57009
14608,E01014609,51.42133,-2.57519
14609,E01014610,51.41305,-2.56342
14610,E01014611,51.40913,-2.57443
14611,E01014612,51.40965,-2.56623
14612,E01014613,51.42497,-2.56694
14613,E01014614,51.41981,-2.56571
14614,E01014615,51.48568,-2.60132
14615,E01014616,51.48781,-2.61272
14616,E01014617,51.48937,-2.59723
14617,E01014618,51.48957,-2.60655
14618,E01014619,51.47958,-2.61441
14619,E01014620,51.4826,-2.60842
14620,E01014621,51.47918,-2.61026
14621,E01014622,51.4739,-2.52606
14622,E01014623,51.47357,-2.53103
14623,E01014624,51.47151,-2.51763
14624,E01014625,51.47412,-2.51306
14625,E01014626,51.47008,-2.53644
14626,E01014627,51.46836,-2.52051
14627,E01014628,51.47981,-2.51895
14628,E01014629,51.47634,-2.52017
14629,E01014630,51.49845,-2.57594
14630,E01014631,51.49914,-2.5885
14631,E01014632,51.49542,-2.58504
14632,E01014633,51.49441,-2.59655
14633,E01014634,51.49449,-2.57801
14634,E01014635,51.49136,-2.58209
14635,E01014636,51.49026,-2.59035
14636,E01014637,51.48685,-2.58752
14637,E01014638,51.5015,-2.66175
14638,E01014639,51.50239,-2.64777
14639,E01014640,51.50698,-2.6552
14640,E01014641,51.49586,-2.64323
14641,E01014642,51.49516,-2.65504
14642,E01014643,51.48599,-2.65373
14643,E01014644,51.48986,-2.64889
14644,E01014645,51.43002,-2.56527
14645,E01014646,51.4299,-2.57117
14646,E01014647,51.4272,-2.57525
14647,E01014648,51.4375,-2.56839
14648,E01014649,51.43775,-2.57255
14649,E01014650,51.43313,-2.57786
14650,E01014651,51.43435,-2.56336
14651,E01014652,51.44998,-2.5881
14652,E01014653,51.46129,-2.56697
14653,E01014654,51.463,-2.57417
14654,E01014655,51.46543,-2.56849
14655,E01014656,51.45182,-2.57697
14656,E01014657,51.45601,-2.56914
14657,E01014658,51.44969,-2.56316
14658,E01014659,51.49624,-2.57003
14659,E01014660,51.49098,-2.55596
14660,E01014661,51.491,-2.5698
14661,E01014662,51.48663,-2.57623
14662,E01014663,51.48668,-2.56688
14663,E01014664,51.48048,-2.57064
14664,E01014665,51.47523,-2.56624
14665,E01014666,51.47755,-2.60174
14666,E01014667,51.4765,-2.60735
14667,E01014668,51.47454,-2.5944
14668,E01014669,51.47174,-2.60149
14669,E01014670,51.47194,-2.59608
14670,E01014671,51.47248,-2.58966
14671,E01014672,51.47347,-2.61065
14672,E01014673,51.46377,-2.51485
14673,E01014674,51.46526,-2.52372
14674,E01014675,51.46258,-2.52052
14675,E01014676,51.45879,-2.52252
14676,E01014677,51.45491,-2.53626
14677,E01014678,51.45637,-2.52796
14678,E01014679,51.45351,-2.52229
14679,E01014680,51.44995,-2.53022
14680,E01014681,51.4586,-2.55158
14681,E01014682,51.4601,-2.53523
14682,E01014683,51.46057,-2.54023
14683,E01014684,51.45918,-2.54701
14684,E01014685,51.4649,-2.53157
14685,E01014686,51.46413,-2.54075
14686,E01014687,51.46089,-2.52921
14687,E01014688,51.49923,-2.59798
14688,E01014689,51.50295,-2.60134
14689,E01014690,51.50623,-2.59714
14690,E01014691,51.50023,-2.60972
14691,E01014692,51.50445,-2.59151
14692,E01014693,51.51308,-2.59074
14693,E01014694,51.50723,-2.60411
14694,E01014695,51.44325,-2.62672
14695,E01014696,51.44218,-2.6087
14696,E01014697,51.44327,-2.5929
14697,E01014698,51.44269,-2.60412
14698,E01014699,51.44449,-2.61167
14699,E01014700,51.43971,-2.61712
14700,E01014701,51.44524,-2.60463
14701,E01014702,51.41677,-2.53833
14702,E01014703,51.42113,-2.54894
14703,E01014704,51.41535,-2.55603
14704,E01014705,51.41529,-2.54541
14705,E01014706,51.41152,-2.55103
14706,E01014707,51.41092,-2.54343
14707,E01014708,51.42367,-2.55868
14708,E01014709,51.47068,-2.6298
14709,E01014710,51.47406,-2.62977
14710,E01014711,51.48771,-2.63875
14711,E01014712,51.48351,-2.63628
14712,E01014713,51.47765,-2.64597
14713,E01014714,51.47959,-2.62805
14714,E01014715,51.49055,-2.62438
14715,E01014716,51.49192,-2.63175
14716,E01014717,51.48386,-2.62125
14717,E01014718,51.4993,-2.62616
14718,E01014719,51.49203,-2.61848
14719,E01014720,51.4951,-2.60559
14720,E01014721,51.49523,-2.61506
14721,E01014722,51.40357,-2.57659
14722,E01014723,51.40488,-2.58056
14723,E01014724,51.40787,-2.59675
14724,E01014725,51.40251,-2.57149
14725,E01014726,51.40369,-2.60401
14726,E01014727,51.40191,-2.5975
14727,E01014728,51.40538,-2.58935
14728,E01014729,51.43256,-2.59596
14729,E01014730,51.44324,-2.5777
14730,E01014731,51.44258,-2.58162
14731,E01014732,51.44041,-2.57297
14732,E01014733,51.43793,-2.59534
14733,E01014734,51.43854,-2.58999
14734,E01014735,51.43929,-2.583
14735,E01014736,51.43573,-2.58921
14736,E01014737,51.42087,-2.73657
14737,E01014738,51.41808,-2.74963
14738,E01014739,51.40297,-2.73909
14739,E01014740,51.4111,-2.69138
14740,E01014741,51.30914,-2.85494
14741,E01014742,51.31052,-2.82485
14742,E01014743,51.34777,-2.87064
14743,E01014744,51.32089,-2.88991
14744,E01014745,51.33393,-2.83287
14745,E01014746,51.32747,-2.86821
14746,E01014747,51.33056,-2.72534
14747,E01014748,51.34371,-2.78037
14748,E01014749,51.33379,-2.79548
14749,E01014750,51.43571,-2.85656
14750,E01014751,51.4329,-2.85339
14751,E01014752,51.43762,-2.82908
14752,E01014753,51.43595,-2.8451
14753,E01014754,51.44303,-2.85869
14754,E01014755,51.43827,-2.86216
14755,E01014756,51.42844,-2.85054
14756,E01014757,51.42953,-2.84444
14757,E01014758,51.45052,-2.84795
14758,E01014759,51.44342,-2.8511
14759,E01014760,51.43277,-2.87081
14760,E01014761,51.42284,-2.88034
14761,E01014762,51.42034,-2.86565
14762,E01014763,51.4286,-2.85613
14763,E01014764,51.37313,-2.79093
14764,E01014765,51.36108,-2.81709
14765,E01014766,51.46263,-2.65802
14766,E01014767,51.48296,-2.70556
14767,E01014768,51.46113,-2.77162
14768,E01014769,51.33432,-2.9113
14769,E01014770,51.33131,-2.92706
14770,E01014771,51.3237,-2.93461
14771,E01014772,51.30752,-2.94778
14772,E01014773,51.37697,-2.88389
14773,E01014774,51.37959,-2.95456
14774,E01014775,51.43049,-2.74355
14775,E01014776,51.42798,-2.74927
14776,E01014777,51.42512,-2.76523
14777,E01014778,51.42349,-2.75872
14778,E01014779,51.43389,-2.75
14779,E01014780,51.43655,-2.75553
14780,E01014781,51.43321,-2.76687
14781,E01014782,51.43588,-2.77226
14782,E01014783,51.43049,-2.78274
14783,E01014784,51.42978,-2.76439
14784,E01014785,51.42067,-2.79146
14785,E01014786,51.48105,-2.68921
14786,E01014787,51.47484,-2.68005
14787,E01014788,51.48736,-2.76387
14788,E01014789,51.48504,-2.79183
14789,E01014790,51.49101,-2.77151
14790,E01014791,51.48332,-2.75594
14791,E01014792,51.47613,-2.76273
14792,E01014793,51.47527,-2.79712
14793,E01014794,51.47636,-2.80864
14794,E01014795,51.48107,-2.77696
14795,E01014796,51.47212,-2.7758
14796,E01014797,51.48124,-2.785
14797,E01014798,51.47871,-2.79057
14798,E01014799,51.3475,-2.96842
14799,E01014800,51.34855,-2.97357
14800,E01014801,51.34503,-2.99311
14801,E01014802,51.34184,-2.97623
14802,E01014803,51.31988,-2.98103
14803,E01014804,51.33216,-2.99569
14804,E01014805,51.31802,-2.96057
14805,E01014806,51.33623,-2.97861
14806,E01014807,51.33642,-2.97356
14807,E01014808,51.33121,-2.97161
14808,E01014809,51.34346,-2.95744
14809,E01014810,51.33838,-2.94401
14810,E01014811,51.34907,-2.95892
14811,E01014812,51.35093,-2.94131
14812,E01014813,51.35065,-2.94928
14813,E01014814,51.34842,-2.92756
14814,E01014815,51.35571,-2.94941
14815,E01014816,51.35576,-2.94107
14816,E01014817,51.36364,-2.9329
14817,E01014818,51.36168,-2.95516
14818,E01014819,51.36014,-2.94037
14819,E01014820,51.35906,-2.92989
14820,E01014821,51.37191,-2.91228
14821,E01014822,51.37115,-2.92029
14822,E01014823,51.3685,-2.90814
14823,E01014824,51.36761,-2.92858
14824,E01014825,51.36766,-2.92284
14825,E01014826,51.3657,-2.91149
14826,E01014827,51.36494,-2.91652
14827,E01014828,51.32429,-2.95782
14828,E01014829,51.33955,-2.9621
14829,E01014830,51.34083,-2.96936
14830,E01014831,51.33429,-2.96675
14831,E01014832,51.33359,-2.95903
14832,E01014833,51.32941,-2.9622
14833,E01014834,51.32473,-2.96613
14834,E01014835,51.36149,-2.91684
14835,E01014836,51.35809,-2.91996
14836,E01014837,51.35546,-2.90542
14837,E01014838,51.35509,-2.92739
14838,E01014839,51.3521,-2.91473
14839,E01014840,51.35269,-2.93239
14840,E01014841,51.35952,-2.98702
14841,E01014842,51.35505,-2.98386
14842,E01014843,51.3553,-2.97236
14843,E01014844,51.3514,-2.97889
14844,E01014845,51.35575,-2.95955
14845,E01014846,51.35189,-2.96613
14846,E01014847,51.39373,-2.64001
14847,E01014848,51.36778,-2.66986
14848,E01014849,51.43791,-2.67229
14849,E01014850,51.42613,-2.64689
14850,E01014851,51.4249,-2.66782
14851,E01014852,51.44682,-2.71794
14852,E01014853,51.36085,-2.76323
14853,E01014854,51.36639,-2.73127
14854,E01014855,51.38578,-2.78386
14855,E01014856,51.40161,-2.8126
14856,E01014857,51.38879,-2.81568
14857,E01014858,51.40238,-2.86346
14858,E01014859,51.38853,-2.82615
14859,E01014860,51.38316,-2.82076
14860,E01014861,51.53529,-2.6157
14861,E01014862,51.55422,-2.55297
14862,E01014863,51.58517,-2.53016
14863,E01014864,51.57611,-2.51698
14864,E01014865,51.42962,-2.44697
14865,E01014866,51.4348,-2.47578
14866,E01014867,51.4863,-2.43808
14867,E01014868,51.49257,-2.44817
14868,E01014869,51.45824,-2.32
14869,E01014870,51.4653,-2.39298
14870,E01014871,51.45268,-2.43898
14871,E01014872,51.52648,-2.53445
14872,E01014873,51.52399,-2.54502
14873,E01014874,51.52339,-2.53162
14874,E01014875,51.54195,-2.55954
14875,E01014876,51.54072,-2.54582
14876,E01014877,51.54237,-2.55134
14877,E01014878,51.53735,-2.55699
14878,E01014879,51.54674,-2.55877
14879,E01014880,51.53222,-2.54811
14880,E01014881,51.53272,-2.53989
14881,E01014882,51.53092,-2.55254
14882,E01014883,51.52759,-2.54427
14883,E01014884,51.62059,-2.43124
14884,E01014885,51.63354,-2.40118
14885,E01014886,51.53455,-2.39078
14886,E01014887,51.54068,-2.38874
14887,E01014888,51.54943,-2.39319
14888,E01014889,51.53253,-2.40515
14889,E01014890,51.56512,-2.33515
14890,E01014891,51.51625,-2.33772
14891,E01014892,51.52845,-2.42483
14892,E01014893,51.52848,-2.43106
14893,E01014894,51.52886,-2.41137
14894,E01014895,51.52763,-2.41694
14895,E01014896,51.52399,-2.42567
14896,E01014897,51.49619,-2.5096
14897,E01014898,51.48851,-2.49856
14898,E01014899,51.48779,-2.50576
14899,E01014900,51.48526,-2.51274
14900,E01014901,51.50027,-2.50136
14901,E01014902,51.49884,-2.50924
14902,E01014903,51.49398,-2.50176
14903,E01014904,51.50973,-2.56197
14904,E01014905,51.50913,-2.56745
14905,E01014906,51.50948,-2.57871
14906,E01014907,51.50425,-2.56657
14907,E01014908,51.50475,-2.58416
14908,E01014909,51.50146,-2.57198
14909,E01014910,51.51768,-2.57019
14910,E01014911,51.54274,-2.50453
14911,E01014912,51.5326,-2.47186
14912,E01014913,51.53004,-2.47967
14913,E01014914,51.52627,-2.48071
14914,E01014915,51.45032,-2.5133
14915,E01014916,51.44798,-2.51753
14916,E01014917,51.44957,-2.50565
14917,E01014918,51.44562,-2.52582
14918,E01014919,51.44155,-2.51848
14919,E01014920,51.44547,-2.50631
14920,E01014921,51.43626,-2.51756
14921,E01014922,51.46808,-2.50374
14922,E01014923,51.47093,-2.50615
14923,E01014924,51.46588,-2.5098
