id,name,host_id,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,review_scores_rating,,,,,,,,,,
39520305,Two Bedroom Apartment With Sofa Bed,303080998,53.48332,-2.2395,t,Apartment,Entire home/apt,5,1,1,1,Real Bed,$105.00 ,,,$0.00 ,$0.00 ,5,$0.00 ,96,,,,,,,,,,
39521733,Cosy double room in bohemian neighbourhood,43927692,53.42158,-2.26676,t,House,Private room,2,1.5,1,1,Real Bed,$26.00 ,,,,$10.00 ,1,$10.00 ,100,,,,,,,,,,
39523291,Modern Apartment. Perfect location. Low price!,264806613,53.44974,-2.21712,f,Apartment,Entire home/apt,4,1,2,2,Real Bed,$150.00 ,,,$600.00 ,$35.00 ,1,$0.00 ,98,,,,,,,,,,
39530149,Private and calm location,303703794,53.39499,-2.28001,t,Apartment,Private room,1,1,1,1,Real Bed,$18.00 ,,,$100.00 ,$20.00 ,1,$0.00 ,,,,,,,,,,,
39531684,Stylish & Homely MediaCity Apartment - 2-Bedroom,257351687,53.4742,-2.30165,f,Apartment,Entire home/apt,4,2,2,2,Real Bed,$75.00 ,,,$0.00 ,$25.00 ,1,$0.00 ,100,,,,,,,,,,
39545613,"2 Kingsize Bed,  Grade II Listed Apt",22451042,53.48077,-2.23271,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$100.00 ,,,$0.00 ,$33.00 ,2,$25.00 ,92,,,,,,,,,,
39553114,Large 2 Bed City Centre Apt with Amazing Views,5847549,53.48538,-2.2475,f,Apartment,Entire home/apt,6,1,2,2,Real Bed,$99.00 ,,,$0.00 ,$38.00 ,1,$0.00 ,90,,,,,,,,,,
39558141,room near to MRI & Christies hospital city centre,50602671,53.45108,-2.2261,t,House,Private room,1,1,0,1,Real Bed,$21.00 ,,,,,1,$15.00 ,84,,,,,,,,,,
39569571,Cosy City Centre 1 bedroom Apartment,279739663,53.47301,-2.2589,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$40.00 ,,,$85.00 ,$50.00 ,1,$0.00 ,67,,,,,,,,,,
39570090,New Apartment In Ideal Didsbury Location,62371280,53.42516,-2.24211,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$55.00 ,,,$0.00 ,$10.00 ,1,$0.00 ,98,,,,,,,,,,
39575562,Double Room in the heart of Chorlton,56881608,53.43856,-2.27124,t,House,Private room,1,1,1,1,Real Bed,$20.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39577407,Manchester Town Centre Deans Gate Apartment,304090986,53.48534,-2.24738,f,Apartment,Entire home/apt,4,2,2,2,Real Bed,$89.00 ,,,$0.00 ,,1,$0.00 ,82,,,,,,,,,,
39577462,Chorlton Luxury Shared Accommodation (2),4949917,53.44411,-2.27508,t,House,Private room,4,3,1,3,Real Bed,$89.00 ,,,$200.00 ,$45.00 ,1,$30.00 ,,,,,,,,,,,
39577798,Chorlton Luxury Shared Accommodation (4),4949917,53.44343,-2.27639,t,House,Private room,4,3,1,3,Real Bed,$89.00 ,,,$200.00 ,$45.00 ,1,$30.00 ,,,,,,,,,,,
39578004,Chorlton Luxury Shared Accommodation (5),4949917,53.44348,-2.27594,t,House,Private room,5,3,1,3,Real Bed,$89.00 ,,,$200.00 ,$45.00 ,1,$30.00 ,,,,,,,,,,,
39579139,Private Double bedroom near Manchester city centre,65861679,53.49287,-2.21614,t,Apartment,Private room,2,1,1,1,Real Bed,$35.00 ,,,,,1,$0.00 ,100,,,,,,,,,,
39581861,Unique Luxury City Boudoir Accommodation for 8,304128727,53.48592,-2.23115,t,Boutique hotel,Private room,8,2.5,1,4,Real Bed,$480.00 ,,,$0.00 ,$30.00 ,8,$55.00 ,98,,,,,,,,,,
39590544,Opulent Luxe Forest - 3 Bed Apt with Gym,250481844,53.47501,-2.2931,t,Apartment,Entire home/apt,9,2,3,3,Real Bed,$200.00 ,,,$250.00 ,$40.00 ,2,$15.00 ,96,,,,,,,,,,
39592674,Comfortable house in bohemian neighbourhood,43927692,53.42226,-2.26538,t,House,Entire home/apt,6,1.5,3,3,Real Bed,$79.00 ,,,,$20.00 ,1,$20.00 ,90,,,,,,,,,,
39594261,Unique converted Grade II listed church in Hyde,304028606,53.46165,-2.08289,f,Apartment,Entire home/apt,4,1,2,2,Real Bed,$50.00 ,,,$0.00 ,$40.00 ,1,$0.00 ,99,,,,,,,,,,
39605604,Spacious one bedroom flat with everything you need,44738743,53.44502,-2.19768,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$50.00 ,,,$0.00 ,$20.00 ,1,$20.00 ,98,,,,,,,,,,
39606160,"�?Perfect for Family or Business , Upto 4 guests�?,""Brand New Apartment"""" Just Launched. It is in the heart of Salford Quays and Media City ",https://a0.muscache.com/im/pictures/db718da7-352c-4e5f-a998-b1c16d720c61.jpg?aki_policy=large,GB,United Kingdom,53.47539,-2.29292,t,Apartment,Entire home/apt,4,2,2,"{TV,Wifi,Kitchen,""Paid parking off premises"",Gym,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",,$75.00 ,,,$0.00 ,$60.00 ,2019/11/3,1.53,,,,,,,,,
39609199,“Opulent Golden Tuscany�?Studio Apt + Gym,250481844,53.47331,-2.29266,t,Loft,Entire home/apt,2,1,0,1,Real Bed,$100.00 ,,,$100.00 ,$25.00 ,2,$15.00 ,100,,,,,,,,,,
39609455,“Opulent Luxe Laguna�?- 1 Bed Apt + Gym,250481844,53.47468,-2.29188,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$110.00 ,,,$100.00 ,$30.00 ,2,$15.00 ,100,,,,,,,,,,
39610202,“Opulent Luxe Forest�?-  1 Bed Apt + Gym,250481844,53.47332,-2.29295,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$110.00 ,,,$100.00 ,$30.00 ,2,$15.00 ,97,,,,,,,,,,
39618007,"***Brand New*** Renovated Home in Prestwich, M25",166762195,53.52078,-2.27598,t,Apartment,Entire home/apt,6,1,2,4,Real Bed,$95.00 ,,,$150.00 ,$30.00 ,4,$10.00 ,93,,,,,,,,,,
39623239,Farr Beyond The Heatons,145167243,53.41215,-2.17948,t,House,Entire home/apt,7,1,4,6,Real Bed,$75.00 ,,,$150.00 ,$50.00 ,4,$15.00 ,,,,,,,,,,,
39629571,"Habitacion amplia,luminosa y equipada.",304467449,53.45633,-2.19767,t,Apartment,Private room,1,1,1,1,Real Bed,$26.00 ,,,,,1,$0.00 ,90,,,,,,,,,,
39658425,A home from home in a fantastic location,270572251,53.42043,-2.21844,t,House,Private room,2,1,1,0,Real Bed,$25.00 ,,,$0.00 ,$7.00 ,1,$10.00 ,100,,,,,,,,,,
39659951,Bright & spacious room in a modern welcoming house,36032031,53.44808,-2.26058,t,House,Private room,2,2.5,1,1,Real Bed,$21.00 ,,,$0.00 ,$10.00 ,1,$5.00 ,100,,,,,,,,,,
39679494,Perfect 1  Bedroom Home Close to the City Centre,304971548,53.48068,-2.21909,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$63.00 ,,,,$40.00 ,1,$0.00 ,93,,,,,,,,,,
39689630,An’nurs Place,248982615,53.58431,-2.38993,f,House,Private room,5,1.5,1,0,Real Bed,$28.00 ,,,$100.00 ,$20.00 ,1,$30.00 ,,,,,,,,,,,
39716540,Luxury 4 bedroom house - Clean & Modern,305253304,53.51275,-2.27857,t,House,Entire home/apt,7,2.5,4,4,Real Bed,$125.00 ,,,$100.00 ,$100.00 ,2,$5.00 ,,,,,,,,,,,
39721926,City Centre Boutique Home ,10972420,53.48151,-2.23325,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$40.00 ,,,$250.00 ,$25.00 ,1,$0.00 ,98,,,,,,,,,,
39723192,SPARE ROOM Manchester SPARE Airport Apartment,184818152,53.40819,-2.2573,f,Apartment,Private room,1,1.5,1,1,Real Bed,$25.00 ,,,$0.00 ,$0.00 ,1,$5.00 ,,,,,,,,,,,
39729077,Spacious Modern Apartment with City View,305356944,53.48613,-2.22622,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$89.00 ,,,$0.00 ,$41.00 ,2,$9.00 ,97,,,,,,,,,,
39729101,Located in heart of Manchester.Next to Arndale .,304920008,53.48527,-2.24101,t,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39734014,Semi Detached Apartment,229241806,53.39665,-2.35497,t,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,$59.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39739968,Beautiful West Didsbury flat close to bars/restos,301204446,53.42224,-2.24782,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$75.00 ,,,,$30.00 ,1,$0.00 ,95,,,,,,,,,,
39742505,** Perfect En suite Bathroom in a Private Room**2,304262136,53.4501,-2.2309,t,House,Private room,2,1,1,0,Real Bed,$35.00 ,,,,,1,$0.00 ,95,,,,,,,,,,
39744293,"United View! 4/BR House, Prime location, Transport",160638456,53.46203,-2.29029,t,House,Entire home/apt,8,1.5,4,6,Real Bed,$99.00 ,,,$150.00 ,$34.00 ,5,$17.00 ,91,,,,,,,,,,
39750342,New apartment close to Etihad and City centre,74308612,53.4916,-2.21439,f,Apartment,Entire home/apt,4,1,2,2,Real Bed,$140.00 ,,,$100.00 ,$15.00 ,1,$0.00 ,100,,,,,,,,,,
39752953,Budget Accommodation Manchester, fix it; if you use it,Manchester,Greater Manchester,England,M1 7DF,Manchester,"Greater Manchester, United Kingdom",GB,United Kingdom,53.47481,-2.23877,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Long term stays allowed"",""Shower gel""}",38,f,f,2,2,0,0,2.83,,,
39763251,Lovely double room in modern home close to nature.,62003232,53.43498,-2.13597,f,House,Private room,2,1.5,1,1,Real Bed,$38.00 ,,,,$0.00 ,1,$4.00 ,97,,,,,,,,,,
39764593,Modern Apt w/Terrace & Parking nr Arena & Victoria,59058359,53.49132,-2.23906,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,$149.00 ,,,$200.00 ,$50.00 ,4,$25.00 ,100,,,,,,,,,,
39769179,Beautiful place @ beautiful location in Manchester,8079363,53.42471,-2.31873,f,Townhouse,Private room,2,1,1,1,Real Bed,$52.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,98,,,,,,,,,,
39775481,A home from home experience,277405382,53.44326,-2.11493,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$65.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39777973,No 6 Decent Home (Double room),219344708,53.48771,-2.25586,f,Apartment,Private room,2,1.5,0,1,Real Bed,$26.00 ,,,,$5.00 ,1,$0.00 ,96,,,,,,,,,,
39778484,No 4 Decent Home (Ensuite),219344708,53.4876,-2.25394,f,Apartment,Private room,2,1.5,1,1,Real Bed,$33.00 ,,,,$5.00 ,1,$0.00 ,92,,,,,,,,,,
39778647,No 5 Decent Home (Double room),219344708,53.4892,-2.2549,f,Apartment,Private room,2,1,0,0,Real Bed,$28.00 ,,,,$5.00 ,1,$0.00 ,94,,,,,,,,,,
39787021,Classy Flat In Gorton With Free Wifi-Free Parking,271561629,53.45541,-2.17341,t,Apartment,Private room,3,1,1,1,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$15.00 ,100,,,,,,,,,,
39787391,Airport City Pad- Free Parking,83734607,53.36823,-2.25699,t,Apartment,Entire home/apt,8,1,3,6,Real Bed,"$1,729.00 ",,,$100.00 ,$70.00 ,3,$18.00 ,,,,,,,,,,,
39789674,Ladies Only - Welcome to Mama’s nest,161766722,53.50575,-2.24237,t,House,Private room,2,2,1,1,Real Bed,$20.00 ,,,$78.00 ,$10.00 ,1,$10.00 ,80,,,,,,,,,,
39793334,Nice single room. Close to city centre and airport,1560767,53.45239,-2.23971,t,Townhouse,Private room,1,1.5,1,1,Real Bed,$20.00 ,,,$120.00 ,$0.00 ,1,$0.00 ,,,,,,,,,,,
39798675,Private room in Rusholme Manchester 19 Deramore st,50602671,53.45644,-2.232,f,House,Private room,2,1,1,1,Real Bed,$16.00 ,,,,,1,$15.00 ,84,,,,,,,,,,
39799101,Private room 19 Deramore st Manchester Rusholme,50602671,53.45439,-2.2312,f,House,Private room,2,1,1,1,Real Bed,$16.00 ,,,$0.00 ,$0.00 ,1,$15.00 ,89,,,,,,,,,,
39799233,En-suite room in a modern apartment,13374466,53.46883,-2.28326,t,Apartment,Private room,2,1,1,1,Real Bed,$28.00 ,,,$0.00 ,$7.00 ,1,$10.00 ,88,,,,,,,,,,
39799992,Double room near city centre,305761581,53.4561,-2.19892,t,House,Private room,2,1,1,1,Real Bed,$19.00 ,,,,$6.00 ,1,$0.00 ,80,,,,,,,,,,
39814607,Lovely spacious flat in the heart of Chorlton,59718682,53.44436,-2.26921,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$42.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,100,,,,,,,,,,
39817519,A splash of colour in the City,65626303,53.49067,-2.24045,t,Apartment,Private room,1,1,1,2,Real Bed,$55.00 ,,,$100.00 ,$6.00 ,1,$25.00 ,100,,,,,,,,,,
39828745,"Modern, comfy house by city centre",306444985,53.46675,-2.2013,t,House,Private room,2,1.5,1,1,Real Bed,$35.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
39835501,Comfy room close to Central Manchester,218284450,53.42619,-2.17545,t,House,Private room,2,1,1,1,Real Bed,$42.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39836604,Superb Flat In Gorton With Free Wifi-Free Parking,271561629,53.45574,-2.17359,t,Apartment,Private room,3,1,1,1,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$15.00 ,100,,,,,,,,,,
39839093,"Cozy flat, outskirts of Manchester",306503985,53.42774,-2.17382,t,Apartment,Private room,2,1,1,1,Real Bed,$42.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39840705,Single Room with private Bathroom,13374466,53.4671,-2.28299,t,Apartment,Private room,2,1.5,1,0,Real Bed,$23.00 ,,,$0.00 ,$10.00 ,1,$4.00 ,,,,,,,,,,,
39840899,Modern 2 bedroom apartment near Old Trafford,13374466,53.46828,-2.28203,f,Apartment,Private room,2,2,2,0,Real Bed,$55.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39843567,Private Room with own ensuite in the city center,210633540,53.47271,-2.24503,t,Apartment,Private room,2,1,1,1,Real Bed,$78.00 ,,,$80.00 ,$20.00 ,2,$10.00 ,100,,,,,,,,,,
39843716,Charming Private Room & Own bathtub,210633540,53.47397,-2.24431,t,Apartment,Private room,2,1,1,1,Real Bed,$60.00 ,,,$80.00 ,$20.00 ,2,$10.00 ,100,,,,,,,,,,
39844561,Two Bed Spacious Flat  Near The City,210633540,53.47465,-2.24309,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$120.00 ,,,$0.00 ,$30.00 ,4,$10.00 ,100,,,,,,,,,,
39848837,Roomstayer,91358139,53.4771,-2.15362,t,House,Entire home/apt,5,1.5,3,3,Real Bed,$130.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,90,,,,,,,,,,
39851179,Trafford/Manchester Centre apartment for 4 guests!,306693200,53.44353,-2.32226,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$40.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,92,,,,,,,,,,
39852917,Ideal Home away at Thorncliffe Apartments,251509384,53.51369,-2.27501,t,Apartment,Entire home/apt,5,2,2,4,Real Bed,$300.00 ,,,$0.00 ,$60.00 ,1,$5.00 ,,,,,,,,,,,
39852930,Ideal Home away at Thorncliffe Apartments,251509384,53.51184,-2.27376,t,Apartment,Entire home/apt,5,2,2,4,Real Bed,$300.00 ,,,$0.00 ,$60.00 ,1,$5.00 ,100,,,,,,,,,,
39852937,Ideal Home away at Thorncliffe Apartments,251509384,53.5117,-2.27338,t,Apartment,Entire home/apt,5,2,2,4,Real Bed,$300.00 ,,,$0.00 ,$60.00 ,1,$5.00 ,,,,,,,,,,,
39853030,"Panoramic View Top Floors Studio, Manchester",134730882,53.47413,-2.29632,f,Serviced apartment,Entire home/apt,4,1.5,1,1,Real Bed,$90.00 ,,,$100.00 ,,2,$50.00 ,100,,,,,,,,,,
39853039,One Bedroom Top Floors - side quay view,134730882,53.47445,-2.29798,f,Serviced apartment,Entire home/apt,4,1.5,1,1,Real Bed,$95.00 ,,,$100.00 ,,2,$50.00 ,,,,,,,,,,,
39853561,Full 3/4 bed home in Chorlton Close to City Centre,41442874,53.44854,-2.27868,t,House,Entire home/apt,7,1,4,4,Real Bed,$103.00 ,,,$0.00 ,$15.00 ,6,$0.00 ,100,,,,,,,,,,
39861522,A stone's throw from the Gay Village!,98661891,53.47458,-2.23731,t,Apartment,Entire home/apt,1,2,2,2,Real Bed,$75.00 ,,,$0.00 ,$30.00 ,1,$5.00 ,80,,,,,,,,,,
39881369,Lovely Home in Media City right by the Quays,304037991,53.4729,-2.30072,f,Apartment,Entire home/apt,3,1,2,2,Real Bed,$53.00 ,,,$500.00 ,$90.00 ,2,$20.00 ,100,,,,,,,,,,
39884484,Private Room close to Man Utd stadium and Chorlton,14084914,53.45349,-2.30074,t,House,Private room,2,1.5,1,1,Real Bed,$60.00 ,,,,,1,$0.00 ,100,,,,,,,,,,
39885647,Make yourself at home.,307154101,53.47921,-2.36289,t,House,Private room,1,1,1,4,Real Bed,$25.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39886820,Manchester Stays Levenshulme Holiday Apartment,307163238,53.44873,-2.17983,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,$90.00 ,,,$0.00 ,$45.00 ,4,$15.00 ,100,,,,,,,,,,
39888313,New Manchester House near Man City for 5 Guests !!,306589310,53.47736,-2.20812,t,House,Entire home/apt,5,2.5,3,4,Real Bed,$60.00 ,,,$100.00 ,$85.00 ,1,$0.00 ,89,,,,,,,,,,
39892186,Cheshire accommodation in quiet house,278601407,53.3972,-2.07488,t,Bungalow,Entire home/apt,1,1.5,1,1,Real Bed,$25.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39892802,Home from home in the Manchester suburbs!,4013162,53.39155,-2.24218,f,Townhouse,Private room,2,1.5,1,1,Real Bed,$50.00 ,,,$0.00 ,$10.00 ,1,$0.00 ,100,,,,,,,,,,
39900442,Room to rent,307337604,53.46027,-2.2914,f,Apartment,Private room,1,1,0,1,Real Bed,$60.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39910163,Modern Apartment in Manchester City Centre,307513238,53.48552,-2.23956,f,Apartment,Entire home/apt,4,1,2,2,Real Bed,$71.00 ,,,$85.00 ,$57.00 ,2,$15.00 ,85,,,,,,,,,,
39911151,*OPEN* Modern City Apartment with Balcony,307293642,53.48356,-2.23498,t,Apartment,Entire home/apt,6,1,1,3,Real Bed,$85.00 ,,,$0.00 ,$25.00 ,2,$10.00 ,76,,,,,,,,,,
39911595,*NEW*  Central Bohemian Modern Apt w/ Balcony,307293642,53.48479,-2.23542,t,Apartment,Entire home/apt,6,1,1,2,Real Bed,$85.00 ,,,$0.00 ,$25.00 ,2,$10.00 ,84,,,,,,,,,,
39914272,Open -- Duplex Central Northern Quarter Penthouse,307293642,53.48369,-2.23429,t,Apartment,Entire home/apt,11,2,2,5,Real Bed,$250.00 ,,,$0.00 ,$45.00 ,5,$10.00 ,91,,,,,,,,,,
39918920,single room 19 Deramore Str Manchester Rusholme,50602671,53.45444,-2.23394,t,House,Private room,1,1,0,1,Real Bed,$17.00 ,,,,,1,$15.00 ,95,,,,,,,,,,
39920043,Newly renovated 3 storey home in South Manchester,201746366,53.43869,-2.21438,t,House,Entire home/apt,16,2,8,8,Real Bed,$120.00 ,,,,$60.00 ,2,$20.00 ,80,,,,,,,,,,
39920194,ISOLATION FRIENDLY MANCHESTER HOUSE WIFI/SHORT LET,307616643,53.39602,-2.17173,t,House,Entire home/apt,11,1.5,5,5,Real Bed,$80.00 ,,,$150.00 ,$30.00 ,5,$15.00 ,95,,,,,,,,,,
39923615,"5分钟走路到曼�?近市中心,无数公交�?2分钟步行超市饭店公园,商店,博物�?银行,医院,中国领事�?,"","","",none,"","","","","",(1). Clean after yourself .  Leave the window open after using the kitchen/toilet/shower/bathroom to get rid of the smell and moistures. (2). Please do not leave anything at the kitchen",Paul,f,House,Private room,2,1.5,1,1,Real Bed,"{Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,Refrigerator,Oven,Stove}",,,$200.00 ,$20.00 ,1,$16.00 ,2,1125,8,,,,,,,,,,
39933843,Spacious 2BD Apartment in Media City,307796133,53.47376,-2.29887,f,Apartment,Entire home/apt,4,2,2,3,Real Bed,$57.00 ,,,$85.00 ,$67.00 ,2,$15.00 ,87,,,,,,,,,,
39935885,"Flat 1 · Cozy Piccadilly Apartment Suite, Very Central!",274742673,53.48006,-2.23442,f,Apartment,Entire home/apt,4,1,1,4,Real Bed,$100.00 ,,,$200.00 ,$0.00 ,2,$35.00 ,,,,,,,,,,,
39937950,"New, Large apartment: Old Trafford and City Centre",53605856,53.46085,-2.27663,t,Apartment,Private room,2,1.5,1,1,Real Bed,$25.00 ,,,$0.00 ,$8.00 ,1,$0.00 ,92,,,,,,,,,,
39938527,Double room in lovely house,265234245,53.50943,-2.3066,t,House,Private room,1,1.5,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,100,,,,,,,,,,
39941936,"Stylish & Cosy Home near Stockport, Didsbury & MCR",17298546,53.41342,-2.2044,t,House,Entire home/apt,4,1,2,2,Real Bed,$48.00 ,,,$500.00 ,$25.00 ,1,$0.00 ,100,,,,,,,,,,
39946169,Delux Contractors Apartment City Centre (4),4949917,53.48301,-2.23486,t,Apartment,Private room,7,2,2,4,Real Bed,$200.00 ,,,$300.00 ,$40.00 ,2,$50.00 ,,,,,,,,,,,
39947475,Home Sweet Home,252162543,53.47236,-2.15612,f,House,Private room,1,1,1,1,Real Bed,$19.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39949060,1 Double bedroom Near Town & Parking Space,https://www.airbnb.com/users/show/138187903,-2.22759,t,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""No stairs or steps to enter"",""Trash can""}",,,$0.00 ,$0.00 ,1,$10.00 ,1,10,,,,,,,,,,
39957461,A comfortable private room,225293520,53.47904,-2.22499,t,Apartment,Private room,2,1,1,1,Real Bed,$41.00 ,,,,$5.00 ,1,$0.00 ,100,,,,,,,,,,
39957782,Stunning large basement 1-2 bed apartment WiFi,152182419,53.50588,-2.31841,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$68.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39959366,Cosy Spacious Double Bedroom In Cosy Wigan House.,76299406,53.52407,-2.60222,f,House,Private room,2,1,1,2,Real Bed,$45.00 ,,,,,1,$0.00 ,,,,,,,,,,,
39967845,Double room Longsight near city centre,305761581,53.45554,-2.20043,t,House,Private room,2,1,1,1,Real Bed,$25.00 ,,,,$7.00 ,1,$0.00 ,90,,,,,,,,,,
39970154,1dbl rm lvg rm stove 17HibbertstM145NT,308154335,53.45272,-2.22619,t,House,Private room,2,1,1,1,Real Bed,$28.00 ,,,$350.00 ,$25.00 ,1,$12.00 ,,,,,,,,,,,
39972620,Kingfisher narrow boat,139365471,53.5378,-2.01229,f,Houseboat,Entire home/apt,4,1,1,4,Real Bed,$75.00 ,,,,$10.00 ,1,$0.00 ,100,,,,,,,,,,
39978513,"�?Large&Stylish Home�?Salford Hospital & GMEX�?""Spacious townhouse spread on three levels; benefits from airy rooms",,"Manchester, United Kingdom",GB,United Kingdom,53.4813,-2.29373,t,Townhouse,Entire home/apt,11,1.5,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Long term stays allowed""}",,$300.00 ,,,$500.00 ,1,0,0.33,,,,,,,,
39979618,Luxury Penthouse Apartment Manchester City Centre,2384053,53.48122,-2.21812,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$90.00 ,,,$300.00 ,$90.00 ,1,$0.00 ,95,,,,,,,,,,
39981333,The Zen Den,186781482,53.4165,-2.35718,t,House,Private room,1,1.5,1,1,Real Bed,$26.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
39981367,Spacious single room in a newly built townhouse,159115584,53.55759,-2.2112,t,House,Private room,1,1,1,1,Real Bed,$20.00 ,,,$0.00 ,$5.00 ,1,$0.00 ,100,,,,,,,,,,
39990617,Decent and Stylish 3 bedroom flat,219344708,53.48896,-2.25541,f,Apartment,Entire home/apt,6,2.5,3,5,Real Bed,$90.00 ,,,,$5.00 ,1,$0.00 ,,,,,,,,,,,
40002400,"Private Bedroom + En-Suite in Salford, Manchester",252405732,53.49868,-2.28046,t,House,Private room,2,1,1,1,Real Bed,$60.00 ,,,,,1,$0.00 ,100,,,,,,,,,,
40005504,4bed house near to city centre &Manchester United,308510775,53.45349,-2.29443,t,House,Entire home/apt,8,1.5,4,4,Real Bed,$150.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,91,,,,,,,,,,
40005706,Farm veiw near heaton park great places near,308513442,53.54388,-2.23469,t,Apartment,Private room,2,1,1,1,Real Bed,$20.00 ,,,,,1,$0.00 ,,,,,,,,,,,
40005999,Nicely lit 1 bedroom,308509797,53.45658,-2.18184,t,Apartment,Private room,2,1,1,1,Real Bed,$46.00 ,,,$0.00 ,$10.00 ,1,$20.00 ,100,,,,,,,,,,
40006218,Stunning 2 Bedroom En-Suite Apartment - Sleeps 5,302072008,53.44267,-2.22023,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$95.00 ,,,$100.00 ,$60.00 ,1,$0.00 ,80,,,,,,,,,,
40016132,"Cosy apartment in Deansgate, sleeps 4",308617920,53.47313,-2.2531,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$53.00 ,,,$500.00 ,$90.00 ,2,$20.00 ,90,,,,,,,,,,
